"stop_code","stop_id","stop_name","platform_code","stop_url","easting","northing","stop_lon","stop_lat"
"BHA","BOMOHAP","BOURNMTH AIR BUS","86928","ATOC","412100","97600","-1.8297429410388582","50.77784445982588"
"CLJ","CLPHMJN","CLAPHAM JUNCTION","87219","ATOC","527200","175500","-0.1702686507110566","51.46418699316736"
"ZEH","EASTHAM","EAST HAM UND","51604","ATOC","542300","184200","0.05046903447151582","51.53877131816927"
"ZEK","EMBKMNT","EMBANKMENT UND","72353","ATOC","530400","180300","-0.12245805130057706","51.50659615873915"
"LBG","LNDNBDG","LONDON BRIDGE","87601","ATOC","533000","180200","-0.08505455708848474","51.50509218393666"
"AER","ABARASQ","ABERAERON","","ATOC","245900","262900","-4.258440894315826","52.24266571404423"
"ANH","MNCRANC","ANCHORAGE MTLK","","ATOC","381100","397500","-2.2862126779739693","53.47390434489889"
"","LYNDPKH","ASHURST NEW FOREST","","ATOC","433400","110200","-1.5265046333542405","50.890316892001756"
"XAF","AVEBRED","AVEBURY BUS","","ATOC","410300","169900","-1.8532301097054606","51.42801186875271"
"","AXMNSTS","AXMINSTER","","ATOC","329200","98200","-3.0055762363696914","50.77902690441579"
"","BCKNBUS","BECKENHAM JUNCTION","","ATOC","537300","169900","-0.02713241110118469","51.411504932364565"
"BOB","BSTBARN","BESSES O' TH' BARN MTLK","","ATOC","381100","405000","-2.286666024561973","53.541315805859846"
"BHP","BLENHEM","BLENHEIM PALACE","","ATOC","444200","216200","-1.3598096689733756","51.842666861548935"
"BKV","BOWKERV","BOWKER VALE MTLK","","ATOC","383500","403100","-2.2503496921138186","53.52431915352369"
"XDU","BRSTSTA","BRISTOL T M BUS","","ATOC","359700","172300","-2.5813056714249827","51.448241360312615"
"BRD","MNCRBWY","BROADWAY MTLK","","ATOC","380500","397600","-2.2952584627851103","53.47478120506675"
"BOK","BRKLNDS","BROOKLANDS MTLK","","ATOC","378400","391200","-2.326456153212325","53.41717248406342"
"BUR","BURY","BURY MTLK","","ATOC","380400","410500","-2.2975757414140157","53.59072439496374"
"XAH","CALLNRD","CALLINGTON BUS","","ATOC","235800","69700","-4.316888589253874","50.50400583009966"
"XAI","CALNSTR","CALNE BUS","","ATOC","399700","171200","-2.005699097850034","51.43979283833721"
"XDN","CHIPNEW","CHIPPENHAM NEW RD","","ATOC","392100","173600","-2.115098194826363","51.46131663373564"
"","CHRSBUS","CHRISTS HOSPITAL","","ATOC","514800","129200","-0.36353056108565907","51.050679959683144"
"COZ","MNCRCBK","CORNBROOK MTLK","","ATOC","382300","397000","-2.268105112296435","53.46945195344758"
"XAO","CORSNEW","CORSHAM BUS","","ATOC","386300","170600","-2.198466576093815","51.434229721663314"
"ECW","COWESE","COWES EAST RFSHP","","ATOC","450100","95700","-1.2910664359472594","50.75872864034806"
"WTW","COWESW","COWES WEST RDJET","","ATOC","449700","96100","-1.2966830763969341","50.76235979559132"
"CRJ","CRUMPSL","CRUMPSALL MTLK","","ATOC","384000","402300","-2.2427666371572035","53.517144019990255"
"XDX","CULLMKH","CULLOMPTON BUS","","ATOC","302100","107500","-3.392340003151478","50.85868790226566"
"DRD","DNRD","DANE ROAD-MTLK","","ATOC","379400","392600","-2.3115027348775294","53.42979673408167"
"XMT","DRTMTH","DARTMOUTH","","ATOC","287800","51300","-3.578439903590764","50.350874677642665"
"XAP","DRTMPON","DARTMOUTH BUS","","ATOC","287700","51600","-3.5799344234327477","50.353552643417835"
"XAQ","DEVIZES","DEVIZES BUS","","ATOC","400500","161300","-1.994200215666303","51.350773881181446"
"ECM","MNCRECC","ECCLES MTLK","","ATOC","377800","398500","-2.3359996717807237","53.48276279934245"
"EXQ","MNCREQY","EXCHGE QUAY MTLK","","ATOC","381300","396700","-2.2831517741707152","53.46672077087075"
"XAS","FOWESHT","FOWEY BUS","","ATOC","212600","51600","-4.634666856422482","50.33443247464759"
"XEA","GLSTHAL","GLASTONBURY BUS","","ATOC","349900","138900","-2.7176191161952996","51.14715114255525"
"HBC","MNCRHBC","HARBOUR CTY MTLK","","ATOC","380800","397500","-2.2907324625926346","53.47389343973283"
"ZHJ","HTRWUND","HEATHROW UNDERGROUND","","ATOC","507500","175500","-0.4537418881063328","51.46826768638981"
"HPK","HTPK","HEATON PARK MTLK","","ATOC","382400","403700","-2.266975660384025","53.529676261700466"
"","HONITNS","HONITON","","ATOC","316500","100400","-3.186174626573283","50.79711541876881"
"XAW","KNGBQUY","KINGSBRIDGE BUS","","ATOC","273500","44100","-3.776933728208804","50.28325121469094"
"LDW","MNCRLDW","LADYWELL MTLK","","ATOC","378400","398600","-2.3269654827020267","53.48368685586963"
"LTR","LMPTBLL","LAMPETER","","ATOC","257600","248100","-4.080987997738679","52.11284671490522"
"","LANGTCR","LANGLEY (BERKSHIRE)","","ATOC","501300","179800","-0.5417374981668281","51.5080622581042"
"LWY","MNCRLWY","LANGWORTHY MTLK","","ATOC","380400","398200","-2.2968026019083245","53.48017052378787"
"","LEOMBUS","LEOMINSTER","","ATOC","350200","258800","-2.7304782835533388","52.225151295946546"
"LOE","LONDEUR","LONDON EUROSTAR CIV","","ATOC","530100","182900","-0.12581889050824094","51.53003101914003"
"LJL","LVRPJLA","LPOOL AIRPRT BUS","","ATOC","343100","382600","-2.8559763805143836","53.33724536850513"
"","LUDLCST","LUDLOW","","ATOC","351400","275000","-2.715254378051225","52.37089111402665"
"XBD","LYNECMP","LYNEHAM BUS","","ATOC","402400","178700","-1.9668045198683077","51.507225725512"
"XBH","MRLBHST","MARLBORO SWI BUS","","ATOC","418900","169300","-1.729563452120999","51.42239782323933"
"XEF","MEVATRE","MEVAGISSEY BUS","","ATOC","201400","44900","-4.788331111791505","50.27057893865313"
"XBR","MIDSTHL","MIDSOMER NTN BUS","","ATOC","366800","154600","-2.4774816121574488","51.28955397409777"
"","MLFORLP","MILFORD (SURREY)","","ATOC","495400","141400","-0.6369968616049326","51.163898696441265"
"","MOREWWR","MORETON (DORSET)","","ATOC","378000","89100","-2.3128803541490193","50.70111101594447"
"XCG","OKHMGOP","OKEHAMPTON BUS","","ATOC","259300","95200","-3.995398290754039","50.73931057004326"
"OTR","OLDTRFD","OLD TRAFFRD MTLK","","ATOC","381100","395500","-2.2860922396054266","53.455927488172925"
"","OVTNVPO","OVERTON","","ATOC","451800","150800","-1.2591114921321314","51.254019546030364"
"XVE","OXFDWBU","OXFORD WESTGATE","","ATOC","450900","205800","-1.2640869171082536","51.748597486703474"
"XDR","PARRSTA","PAR STN BUS STOP","","ATOC","207700","54000","-4.704665282866778","50.35441320588482"
"","PNKRBUS","PENKRIDGE","","ATOC","392000","314000","-2.1198819901010424","52.72360281658856"
"XCL","PERRBCH","PERRANPORTH BUS","","ATOC","175600","54100","-5.155302909724615","50.34395297774539"
"XDJ","PLYMSAL","PLYMOUTH SALT RD","","ATOC","247700","55400","-4.143390002845252","50.378710194029715"
"PMO","MNCRPOM","POMONA MTLK","","ATOC","381500","396400","-2.280121375567421","53.46403132455427"
"PWC","PWCH","PRESTWICH MTLK","","ATOC","381400","404100","-2.2820853962170236","53.53323718725982"
"WDR","WDLNDSR","QUEENS ROAD MTLK","","ATOC","385000","400500","-2.227598689258522","53.50099463309465"
"RCF","RADGM","RADCLIFFE MTLK","","ATOC","378800","407300","-2.321528918271273","53.561899578235774"
"XEQ","RADSVHL","RADSTOCK BUS","","ATOC","368800","154900","-2.4488282267796944","51.292364662070234"
"","ROCKFY1","ROCK FERRY","","ATOC","332900","386600","-3.009983845851487","53.37199788101112"
"","ROCKFYB","ROCK FERRY","","ATOC","332900","386600","-3.009983845851487","53.37199788101112"
"XDI","WTNBHST","ROYALWTNBASS BUS","","ATOC","406700","182500","-1.9047766112688456","51.541360874026914"
"XRD","RYDEHOV","RYDE HOVERPORT","","ATOC","459500","92900","-1.1582624421243082","50.73266595935424"
"","RYDCATS","RYDE PIER HEAD","","ATOC","459400","93700","-1.1595505061879237","50.73986958598218"
"SLE","SALE","SALE MTLK","","ATOC","378900","392000","-2.3189872975768457","53.42438369848192"
"SAQ","MNCRSQY","SALFORD QYS MTLK","","ATOC","381200","397100","-2.284682096346808","53.47031256990952"
"SHX","SHOTTLE","SHOTTLE","","ATOC","430400","346800","-1.5482887097345153","53.017660603625245"
"XSO","IPSWSWD","SOUTHWOLD BUS","","ATOC","650800","276100","1.6791823988662042","52.32565490920878"
"XCU","STETLEI","STREET BUS","","ATOC","348600","137000","-2.7359309666874014","51.129952087544225"
"SRF","SFRD","STRETFORD MTLK","","ATOC","379800","394400","-2.305598607877321","53.445991607081034"
"XDK","SDONBUS","SWINDON BUS STN","","ATOC","414800","185200","-1.7878657751027547","51.56548502594999"
"XCV","TVSTBUS","TAVISTOCK BUS","","ATOC","248000","74300","-4.146852564671858","50.548640954017486"
"TIM","TIMPRLY","TIMPERLEY","","ATOC","377600","389800","-2.3383921520133777","53.4045550991561"
"XDA","TIVIBUS","TIVERTON BUS","","ATOC","295600","112500","-3.486090766840764","50.902497712580534"
"","TOTNSTA","TOTNES STN ROAD","","ATOC","280200","61000","-3.6883153587428357","50.43657398665477"
"XDC","WANTMPL","WANTAGE BUS","","ATOC","439900","187900","-1.425454499793384","51.58854815775132"
"ZWT","WATFLUL","WATFORD MET UND","","ATOC","509600","196600","-0.4169473628724365","51.65751565203604"
"WMT","MNCRWST","WEASTE MTLK","","ATOC","379600","398400","-2.308869872134511","53.48193755540766"
"XDH","WLLSPRI","WELLS BRI BUS","","ATOC","354600","145400","-2.651254487001143","51.20598899291081"
"WTF","WHFD","WHITEFIELD MTLK","","ATOC","380500","406000","-2.2957822338111424","53.55028152739076"
"","WREXGUB","WREXHAM GENERAL","","ATOC","332900","350800","-3.002443502524344","53.0502463943105"
"","YOVILJS","YEOVIL JUNCTION","","ATOC","357900","114100","-2.6003643735996187","50.924802208098484"
"","YOVILPS","YEOVIL PEN MILL","","ATOC","357000","116300","-2.613428585384064","50.94451784791373"
"","CRGNTPS","CRAIGENTINNY PORTOBELLO SDGS","4518","woodpecker","330544","673439","-3.1137662018917016","55.9489371670397"
"","KGMRUD1","CARLISLE KINGMOOR SIG UD1","9167","woodpecker","337646","559668","-2.9745269322215906","54.92778542319749"
"UNV","UNIV","UNIVERSITY (SUNDERLAND)","14030","woodpecker","439073","556620","-1.3922145949088538","54.902789585926804"
"","TESTSCR","SCRUTON (RT TEST)","15902","woodpecker","430425","491656","-1.5337791502321751","54.31960130898234"
"","WLBCGBR","WELBECK COLLIERY","28124","woodpecker","457892","370405","-1.1342682921002771","53.227563356010435"
"","CHAT65","CHATBURN OVERBRIDGE 65","29140","woodpecker","377030","444138","-2.3509951367923514","53.892916770429224"
"","WATSTJN","WATER STREET JUNCTION","33102","woodpecker","382906","397822","-2.259017270534064","53.476863944197675"
"","STOK462","STOKE SIGNAL 462","43218","woodpecker","387578","345967","-2.186584223680441","53.01088560860642"
"","HITC941","HITCHIN EAST JN SIG K941","53253","woodpecker","519938","231492","-0.255502789631413","51.96898169618443"
"","CBOMDS","DUNLOP","66302","woodpecker","413108","290206","-1.8082885372589772","52.509602193434155"
"ZHA","HAMDLUL","HAMMERSMITH LT","72259","woodpecker","523348","178620","-0.22459709962604207","51.493082478524585"
"","MRGMMID","MARGAM MIDDLE JN","79773","woodpecker","278693","185625","-3.751202884793115","51.55642494279943"
"","GLNG26","GILLINGHAM (KENT) SIG 26","89017","woodpecker","578252","168388","0.560404534212458","51.38654164653077"
"","ASHFAJN","ASHFORD A JUNCTION","89438","woodpecker","600126","142975","0.8601554264951025","51.15102895324736"
"","ABRGS38","Abergavenny Sig. 38","76253","railmap","333667","222890","-2.9654979","51.9005906"
"BFA","BLFSTPT","Belfast Port","","railmap","148867","532843","-5.8923461","54.6280616"
"","BLTCDRJ","Bletchley Drayton Road Jn","70312","railmap","486977","233150","-0.7347357","51.9900084"
"","BLTCWER","Bletchley Water Eaton Rd","70291","railmap","486934","233395","-0.7352936","51.9922226"
"BDF","BODMNMF","Bodmin Mount Folly","","railmap","207172","66917","-4.7187094","50.4702796"
"","BODMTSB","Bodmin Tsb Bus Stop","","railmap","207129","67116","-4.7194266","50.472051"
"ZBQ","BRNSTLT","Barons Court L.T.","72260","railmap","524115","178326","-0.2136594","51.4902652"
"BDD","BROADFO","Broadford","","railmap","164497","823489","-5.9047868","57.241275"
"","BSPSBUS","Bishops Lydeard L Arms","","railmap","316530","129060","-3.1923187","51.054789"
"","CARLNEC","Carlisle Shunt Neck","9178","railmap","340774","554964","-2.9247612","54.8859043"
"","CHNRBVH","Bledlow Village Hall","","railmap","477873","202290","-0.8742300000000001","51.7139483"
"","CHNRESW","Chinnor Estover Way","","railmap","475405","200714","-0.9102789","51.7001194"
"XCQ","CHNRRED","Chinnor The Red Lion","","railmap","475728","199890","-0.9057926","51.6926639"
"","CHNRWHT","Chinnor The Wheatsheaf","","railmap","475861","199675","-0.9039128","51.6907168"
"","CRST423","Carstairs Sig. MC423","7967","railmap","294058","645592","-3.6868935","55.6921839"
"XGO","DLTNCGP","Catterick Camp Centre (Bus)","","railmap","418216","497655","-1.7210994","54.374087"
"","DRTW68","Droitwich Sig. 68","67013","railmap","387775","260918","-2.1804666","52.2463208"
"DPS","DUBLFST","Dublin Port - Stena","","railmap","120800","391369","-6.1962676","53.3453123"
"DFP","DUBLINF","Dublin Ferryport","","railmap","119110","391571","-6.2217588","53.3462273"
"","GRNGMRR","Grangemouth Run Round","5091","railmap","291998","681259","-3.7338548","56.0120498"
"","GRTN","Grangetown (Cleveland) S.B.","15636","railmap","455263","522117","-1.1463034","54.5912461"
"","GRVSFRY","Gravesend Town Pier","","railmap","564531","175427","0.3666565","51.4539175"
"","GRVSWSP","Gravesend West Street Pier","","railmap","564531","175427","0.3666565","51.4539175"
"","HITC672","Hitchin Sig. K672","53236","railmap","521240","227842","-0.23784829999999998","51.9358983"
"","HRGY419","Harringay Sig. K419","54212","railmap","531406","187581","-0.10525709999999999","51.5717976"
"","IMNGLL7","Immingham Loading Line 7","21246","railmap","518012","416174","-0.2169374","53.6288205"
"","IVRNBLC","Bunchrew L.C.","1100","railmap","261638","845460","-4.3091668","57.4781901"
"","KSTPTC","Kirby Stephen Town Centre (Bus)","","railmap","377492","508732","-2.3488265","54.4734542"
"KYK","KYLEAKN","Kyleakin","","railmap","175479","826467","-5.7259104","57.2734901"
"XAZ","LAUNWST","Launceston Westgate Street (Bus)","","railmap","233079","84438","-4.3618378","50.6356642"
"","LEED928","Leeds Sig. L928","17178","railmap","432632","430335","-1.5064221","53.7683622"
"","LHRBT2","Heathrow Terminal 2 (Bus)","","railmap","507661","175725","-0.45135949999999997","51.4702617"
"","LHRBT3","Heathrow Terminal 3 (Bus)","","railmap","507575","175877","-0.452545","51.4716451"
"LUB","LUTOBUS","Luton Bus","","railmap","509234","221705","-0.41434289999999996","51.8832277"
"XBV","MINEBUT","Minehead Butlins","","railmap","298330","146082","-3.4567189","51.2048672"
"","NNTN433","Nuneaton Sig. RN5433","69035","railmap","436937","291648","-1.457049","52.5214833"
"","NTHOPKJ","Northolt Park Jn","62999","railmap","512531","185278","-0.378223","51.5551741"
"PEE","PORTREE","Portree","","railmap","148340","843524","-6.192197","57.4121739"
"RSB","ROSLARE","Rosslare Harbour","","railmap","104096","270575","-6.3371867","52.2535545"
"SOS","SNSS","Stromness","","railmap","325600","1009199","-3.295369","58.9634774"
"","WLWY182","Welwyn Garden City Sg K182","53225","railmap","524115","213445","-0.201209","51.8058867"
"","WROXHMR","Wroxham Reception","48029","railmap","630340","318797","1.4090769","52.717785"
"EDZ","YORKECP","Eden Camp","","railmap","479785","473568","-0.7798942","54.1517598"
"YVB","YOVILBS","Yeovil Bus Station","","railmap","357001","114401","-2.6131895","50.9274451"
"","CRGICCE","CRAIGINCHES C.E.","2116","openRailData","394614","804153","-2.0906080208249698","57.128251247469535"
"","CRKLDER","CRICKLEWOOD DEPOT EXIT RD","63403","openRailData","523936","185984","-0.21354874314076394","51.5591329504883"
"","CRKLSHN","CRICKLEWOOD RDP SHUNT NECK","63414","openRailData","522931","187116","-0.22764280652852578","51.56952633017609"
"","CRSKYJN","CROSS KEYS JCN","76633","openRailData","321917","192151","-3.129330844774431","51.622743091036654"
"","CSTL30","CASTLETON SIGNAL CE30","31051","openRailData","388258","410500","-2.178863042861489","53.590961309322836"
"","CUPRCP7","CUPAR CP7","3208","openRailData","337999","714565","-3.003988166350327","56.31939712938982"
"","DGNH821","DAGENHAM FORD MC SIG UR821","51397","openRailData","549972","182830","0.16042833896836922","51.52447740634296"
"","DGNH826","DAGENHAM FORD MC SIG UR826","51398","openRailData","549370","182922","0.15179608753628135","51.52546337943427"
"","DLTNUSF","DARLINGTON UP SDGS (FLHH)","15862","openRailData","429566","514626","-1.5447060112298836","54.526073480658"
"","DLTNUSG","DARLINGTON UP S.S. (GBRF)","15861","openRailData","429566","514626","-1.5447060112298836","54.526073480658"
"","DNNG605","DINNINGTON SIG WP605","56303","openRailData","451528","384333","-1.2273342370333158","53.353399251909146"
"","DNNG606","DINNINGTON SIG WP606","26304","openRailData","451525","384336","-1.22737881620971","53.35342650602443"
"","DNSDFLT","DEANSIDE CPA FLT","7044","openRailData","252136","666331","-4.364491381989891","55.86739424928695"
"","DOLMLL","DOLLANDS MOOR LOCO LOOP","","openRailData","616831","137000","1.0950602832344205","51.091307070093805"
"","DONCBCJ","BLACK CARR JN (DONCASTER)","23456","openRailData","460019","400488","-1.0967156197934302","53.4976975154834"
"","DONCBDR","BELMONT DOWN RECEPTION","23455","openRailData","457410","401590","-1.1358394094925104","53.50789200327119"
