"STANOX","TIPLOC","CRS","Description","dataSource","stop_lon","stop_lat","easting","northing"
"18082","OKNSHSJ","","OAKENSHAW SOUTH JN","woodpecker","-1.464111822268233","53.66051655096945","435511","418357"
"18083","RYSTNJ","","ROYSTON (YORKS)","woodpecker","-1.446608123349717","53.612332933374624","436709","413005"
"18085","MNKBLP","","MONK BRETTON LOOP","woodpecker","-1.431581815696774","53.58259107135772","437730","409704"
"18086","MNKBRRF","","REDFEARN NAT GLASS MK BRETTON","woodpecker","-1.438380729202053","53.572033714323666","437289","408526"
"18087","MNKBRRG","","MONK BRETTON REDFEARNS GBRF","woodpecker","-1.4383672425371758","53.572030841372666","437290","408525"
"18103","ASKRNLC","","NORTON LEVEL CROSSING","woodpecker","-1.1614619437303866","53.631249478282605","455549","415294"
"18103","ELOC04657","","Norton L.C.","railmap","-1.1614494","53.631244","455550","415293"
"18303","MORTHGL","","MOORTHORPE GOODS LOOP","woodpecker","-1.303931236857941","53.59232723860214","446170","410862"
"18304","MORT586","","MOORTHORPE SIGNAL L6586","woodpecker","-1.3060674888008723","53.59754815240751","446023","411441"
"18305","MORTHRP","MRP","Moorthorpe Rail Station","NAPTAN","-1.30494699382","53.5949961282","446100","411158"
"18305","MORTHSJ","","MOORTHORPE SOUTH JN","woodpecker","-1.3048498890055842","53.5949706430762","446107","411155"
"18402","DRTN","DRT","Darton Rail Station","NAPTAN","-1.53165740985","53.58836771948","431100","410298"
"18403","WESSNCB","","WOOLLEY WEST SIDE COLLY","woodpecker","-1.541382038753162","53.600174702547676","430448","411608"
"18404","WOLEYCS","","WOOLLEY COAL SIDINGS","woodpecker","-1.5400194534426463","53.59893103274789","430539","411470"
"18412","HORBRSJ","","HORBURY STATION JN","woodpecker","-1.5648393247184107","53.65758544486652","428857","417985"
"18413","HORBOM","XHB","PROCOR","woodpecker","-1.5368739430039369","53.65607923419792","430706","417829"
"18414","HORBRYJ","","HORBURY JN","woodpecker","-1.5311485854948685","53.6591886452621","431082","418178"
"18415","HORBMAF","","HORBURY STORRS HILL","woodpecker","-1.571664342510696","53.65951076186221","428404","418197"
"18416","HORBMAR","","RAIL CAR SERVICES","woodpecker","-1.5716495039633889","53.659815320751754","428405","418231"
"18417","HORBUGL","","HORBURY UP GOODS LOOP","woodpecker","-1.5701310335381737","53.65929469573987","428506","418173"
"18420","HLYMLS","XHM","HEALEY MILLS YARD","woodpecker","-1.580715600280017","53.662806887965154","427804","418560"
"18421","HLYMTMD","","TMD(HEALEY MILLS)","woodpecker","-1.5824343382973796","53.664718586069725","427689","418772"
"18422","HLYMARS","","HEALEY MILLS YD MARSHALLS","woodpecker","-1.5812812046640141","53.66236952263467","427767","418511"
"18423","","","HEALEY MILLS YARD REPAIR POINT","woodpecker","-1.5861642255431552","53.6650665238448","427443","418809"
"18424","HLYMBJN","","HEALEY MILLS B JUNCTION","woodpecker","-1.579156372902061","53.66164676020276","427908","418431"
"18425","HLYMAJN","","HEALEY MILLS A JUNCTION","woodpecker","-1.6077301261647459","53.67129615871612","426014","419494"
"18426","HLYM147","","HEALEY MILLS SIGNAL 147","woodpecker","-1.5926717540234787","53.66550096048624","427012","418855"
"18427","HLYM149","","HEALEY MILLS SIGNAL 149","woodpecker","-1.5906073578207494","53.66717474349987","427148","419042"
"18428","HLYM209","","HEALEY MILLS SIGNAL 209","woodpecker","-1.5746593485127367","53.66139374708767","428205","418405"
"18429","HLYM181","","HEALEY MILLS SIGNAL 181","woodpecker","-1.5810801070426095","53.66191318268208","427781","418460"
"18430","HLYM182","","HEALEY MILLS SIGNAL 182","woodpecker","-1.581085853076161","53.661877293794994","427780","418456"
"18431","DWBYEJN","","DEWSBURY BRANCH JN","woodpecker","-1.6193275711325499","53.67415866119006","425246","419809"
"18432","DWBYBC","","BLUE CIRCLE","woodpecker","-1.6231168781211591","53.677082424640396","424994","420133"
"18433","DWBYTIL","","DEWSBURY RAILWAY ST TILCON","woodpecker","-1.6230687812756903","53.67702523980293","424997","420126"
"18434","DWBYGBR","","DEWSBURY TILCON GBRF","woodpecker","-1.6239737146994073","53.67638842095604","424938","420055"
"18435","DWBYCLR","","DEWSBURY COLAS","BPLAN","","","",""
"18436","BATLYEJ","","BATLEY EAST JUNCTION","CORPUS","","","",""
"18437","BATLEY","BTL","Batley Rail Station","NAPTAN","-1.6229524536","53.70994134066","424985","423789"
"18438","DWBY","DEW","Dewsbury Rail Station","NAPTAN","-1.63310637589","53.69213135232","424325","421804"
"18439","RTHP","RVN","Ravensthorpe Rail Station","NAPTAN","-1.6555788333","53.67552495783","422850","419949"
"18440","THHLNWJ","","THORNHILL L.N.W. JN.","woodpecker","-1.6589020704850395","53.674594028724634","422631","419844"
"18441","MIRFILD","MIR","Mirfield Rail Station","NAPTAN","-1.69254502706","53.67140102977","420410","419479"
"18442","MIRFEJN","","MIRFIELD","ATOC","-1.6926979343010964","53.67159436649175","420400","419500"
"18443","HETNLJN","","HEATON LODGE JN","woodpecker","-1.7177315156856663","53.679602615353765","418743","420384"
"18444","HETNLEJ","","HEATON LODGE EAST JN","woodpecker","-1.7106377129848405","53.676937594850315","419212","420089"
"18445","MLNRYDJ","","SOWERBY BRIDGE","ATOC","-1.9075532105565427","53.7079051225884","406200","423500"
"18446","GRTLBP","","WAYAHEAD FUELS","openRailData","-1.857592803396803","53.693825815277044","409501","421939"
"18447","GRTLNDJ","","GREETLAND JUNCTION","woodpecker","-1.8575777425575442","53.69381942180738","409502","421938"
"18448","SWRBBDG","SOW","Sowerby Bridge Rail Station","NAPTAN","-1.90702152097","53.70784641392","406235","423494"
"18449","HBDNBDG","HBD","Hebden Bridge Rail Station","NAPTAN","-2.00905870724","53.73758748965","399500","426799"
"18450","HBDNURS","","HEBDEN BRIDGE UP REFUGE SDG","woodpecker","-2.006355120739535","53.73670187441854","399678","426700"
"18451","MYTHLMR","MYT","Mytholmroyd Rail Station","NAPTAN","-1.98142575446","53.72900286331","401323","425844"
"18452","MLNR8","","Milner Royd Sig. MR8","woodpecker","-1.947177799653663","53.72135072659625","403583","424993"
"18453","ELLAND","","ELLAND","ATOC","-1.837932233045727","53.6907538930783","410800","421600"
"18454","","","","woodpecker","-1.947717401447023","53.72207636771573","403548","425074"
"18454","HBDN7","","Hebden Bridge Sig. HB7","railmap","-1.9466363","53.7206174","403619","424912"
"18455","BRHOUSE","BGH","Brighouse Rail Station","NAPTAN","-1.77943883658","53.69819729483","414660","422438"
"18456","GRTL307","","GREETLAND JN SIGNAL DH307","railmap","-1.8566652000000001","53.6935359","409562","421907"
"18457","GRTL308","","GREETLAND JN SIGNAL DH308","woodpecker","-1.855070102302582","53.6930763652728","409668","421856"
"18458","HBDN504","","HEBDEN BRIDGE SIG HG1504","railmap","-2.0067891","53.7369369","399650","426726"
"18461","LOWMOOR","LMR","Low Moor Rail Station","NAPTAN","-1.75340384946","53.74992698329","416359","428200"
"18462","RPLYJN","","RIPLEY JUNCTION","railmap","-1.748851","53.783747","416646","431963"
"18464","HLFX","HFX","Halifax Rail Station","NAPTAN","-1.8535747171","53.72096068563","409760","424959"
"18465","HLFXRS","","HALIFAX REVERSING SIDINGS","woodpecker","-1.8551181489403494","53.718037192992306","409659","424633"
"18466","DYCLJN","","DRYCLOUGH JN","woodpecker","-1.8552150230758473","53.70883350018099","409655","423609"
"18469","BRLYWJN","","BRADLEY WOOD JN","woodpecker","-1.7494935228502702","53.6906992530851","416640","421611"
"18471","BRLYJN","","BRADLEY JN","woodpecker","-1.7410237939432254","53.676056367609895","417205","419984"
"18472","DEIGHTN","DHN","Deighton Rail Station","NAPTAN","-1.75189639415","53.66848257794","416490","419138"
"18473","HDRS770","","HUDDERSFIELD 770 SIG","woodpecker","-1.7810294899616903","53.65346015637353","414570","417461"
"18474","HDRSFLD","HUD","Huddersfield Rail Station","NAPTAN","-1.78469019439","53.64850230288","414330","416908"
"18475","HDRSSDG","","HUDDERSFIELD CARRIAGE SIDINGS","woodpecker","-1.784764635555107","53.64927777185169","414325","416995"
"18476","HDRS771","","Huddersfield Sig. Hu771","woodpecker","-1.780745572626456","53.653913009837254","414589","417511"
"18477","SLTHWTE","SWT","Slaithwaite Rail Station","NAPTAN","-1.88157868142","53.62382967082","407930","414149"
"18478","HDRS412","","HUDDERSFIELD HU1412","woodpecker","-1.841372956525453","53.69069292773702","410573","421593"
"18479","MRSN","MSN","Marsden Rail Station","NAPTAN","-1.93074978354","53.6031861791","404680","411848"
"18480","HDRS408","","HUDDERSFIELD SIG HU1408","railmap","-1.7872653","53.6459567","414161","416625"
"18481","CLYTNWJ","","CLAYTON WEST JUNCTION","woodpecker","-1.6904986184407402","53.58732629219981","420586","410125"
"18486","SPWDJN","","SPRINGWOOD JN","railmap","-1.7934508999999998","53.6435837","413753","416360"
"18487","LKWD","LCK","Lockwood Rail Station","NAPTAN","-1.80079074226","53.63473323986","413270","415374"
"18488","BERRYB","BBW","Berry Brow Rail Station","NAPTAN","-1.7934320772","53.62104070101","413761","413851"
"18489","HONLEY","HOY","Honley Rail Station","NAPTAN","-1.78096529913","53.60822828406","414590","412428"
"18492","BKHLS","BHS","Brockholes Rail Station","NAPTAN","-1.76969121826","53.59697180598","415340","411178"
"18494","STKSMR","SSM","Stocksmoor Rail Station","NAPTAN","-1.72324784737","53.59408714194","418415","410868"
"18496","SPLY","SPY","Shepley Rail Station","NAPTAN","-1.70492806467","53.58874031289","419630","410278"
"18498","DNDL","DBD","Denby Dale Rail Station","NAPTAN","-1.66321034051","53.57263103204","422400","408498"
"18629","LAISWJN","","LAISTERDYKE SIG HB3826","woodpecker","-1.7178998744038485","53.791324080304406","418682","432814"
"18630","LAISEMR","","LAISTERDYKE E.M.RECYCLING","woodpecker","-1.7212073006254298","53.79084163865083","418465","432759"
"18631","BRADHAM","","Hammerton Street Loop","woodpecker","-1.7310067511434175","53.7894751662051","417820","432605"
"18632","BRADHSJ","","HAMMERTON STREET JUNCTION","railmap","-1.7317573","53.7894419","417770","432601"
"18635","MLLNJN","","MILL LANE JUNCTION","openRailData","-1.8915127966469887","53.70687606082415","407259","423387"
"18641","BRADIN","BDI","Bradford Interchange Rail Station","NAPTAN","-1.74959570123","53.7910752487","416594","432779"
"18651","NPUD","NPD","New Pudsey Rail Station","NAPTAN","-1.68079230061","53.80448387493","421120","434288"
"18654","BRMLYSR","BLE","Bramley (West Yorks) Rail Station","NAPTAN","-1.63720617396","53.80534873272","423990","434398"
"18659","WTLYJN","","Wortley Jn","railmap","-1.5840551999999999","53.7913334","427500","432858"
"18659","WTLYWXO","","WORTLEY WEST CROSSOVER","woodpecker","-1.5840074871850458","53.791316101865746","427503","432856"
"19001","ELOC02254","","Lebberston Road L.C.","railmap","-0.3504198","54.2196952","507656","481695"
"19001","FILEGRS","","GRISTHORPE","woodpecker","-0.35039718985197305","54.21963079442214","507658","481688"
"19002","FILEY","FIL","Filey Rail Station","NAPTAN","-0.29384931799","54.20985831876","511371","480688"
"19004","HUNMNBY","HUB","Hunmanby Rail Station","NAPTAN","-0.31455674165","54.17392577175","510116","476658"
"19005","BEMPSPE","","SPEETON","woodpecker","-0.17502784303106445","54.12514456690981","519363","471457"
"19006","BEMPTON","BEM","Bempton Rail Station","NAPTAN","-0.18045676255","54.12765935378","519001","471728"
"19007","BRDLNGT","BDT","Bridlington Rail Station","NAPTAN","-0.1987203099","54.08413126708","517931","466855"
"19009","BRDLCAR","","CARNABY","woodpecker","-0.24607255059367097","54.06730573922592","514880","464905"
"19009","ELOC00778","","Carnaby L.C.","railmap","-0.24599539999999998","54.0673262","514885","464908"
"19012","ELOC00683","","Burton Agnes L.C.","railmap","-0.3096272","54.0452839","510780","462354"
"19012","NAFEBAG","","BURTON AGNES","woodpecker","-0.3096687116027958","54.045229208996496","510777","462348"
"19015","NAFERTN","NFN","Nafferton Rail Station","NAPTAN","-0.38607599699","54.01122262336","505861","458448"
"19016","DRIFILD","DRF","Driffield Rail Station","NAPTAN","-0.43466492953","54.00152815474","502701","457298"
"19017","DRIFD54","","DRIFFIELD GPL D54","woodpecker","-0.42898148787451945","54.0039697957404","503067","457578"
"19018","HTNCRNS","HUT","Hutton Cranswick Rail Station","NAPTAN","-0.433861512","53.95585501828","502866","452218"
"19019","ARRAM","ARR","Arram Rail Station","NAPTAN","-0.42657005177","53.88434367979","503521","444273"
"19019","ELOC00104","","Arram L.C.","railmap","-0.4266212","53.8843733","503517","444276"
"19023","BEVERLY","BEV","Beverley Rail Station","NAPTAN","-0.42298004647","53.84227350937","503861","439598"
"19031","CTTGHM","CGM","Cottingham Rail Station","NAPTAN","-0.40643390293","53.7816489226","505100","432878"
"19035","HULLWLN","","WALTON STREET SB","railmap","-0.37626919999999997","53.7509471","507166","429507"
"19039","HULLWPN","","WEST PARADE NORTH JN","woodpecker","-0.3667484684560385","53.74741319938003","507803","429129"
"19101","HULLDMU","XBG","DMUD BOTANIC GARDENS","woodpecker","-0.36153991090864657","53.747987305512964","508145","429200"
"19102","HULL005","","HULL SHUNT SIGNAL HP1005","BPLAN","","","",""
"19103","HULLSSH","","HULL SIDINGS HEADSHUNT","BPLAN","","","",""
"19104","HULLDTF","","HULL DAIRYCOATES (FL)","railmap","-0.37557769999999996","53.728727","507268","427037"
"19105","HULL","HUL","Hull Rail Station","NAPTAN","-0.34567995259","53.74415039426","509200","428798"
"19106","HULLSS","","HULL STATION SIDINGS","woodpecker","-0.3505240255551369","53.74377274263589","508882","428748"
"19107","HULLARJ","","ANLABY ROAD JN","woodpecker","-0.3667531367143306","53.74396879173225","507811","428746"
"19108","","","","woodpecker","-0.26253667829352223","53.74609643285806","514678","429145"
"19109","HESSLRD","","HESSLE ROAD JN.","woodpecker","-0.38188636376073654","53.73303464732274","506841","427506"
"19110","","","BRIDGES JN","CORPUS","","","",""
"19111","HULLSBP","","BP CHEMICALS","woodpecker","-0.24205101517077612","53.737350754560104","516053","428206"
"19112","HULLMAR","","MARCROFT WAGON","woodpecker","-0.24586416571673497","53.742581602474594","515787","428781"
"19113","HULLSTT","","HULL DOCKS STEEL TERMINAL EWS","woodpecker","-0.2530196445479389","53.74282236010753","515315","428796"
"19114","HULLCT","","FERNWOOD FUELS","woodpecker","-0.24723439744370876","53.737609376720435","515710","428226"
"19115","HULLHRS","","HEDON ROAD SIDINGS","woodpecker","-0.2632564597414408","53.74620099706709","514630","429156"
"19116","HULLHRC","","HULL HEDON ROAD COAL SIDINGS","woodpecker","-0.26193728983034475","53.74612319335384","514717","429149"
"19117","HULLSNS","","HULL SALTEND NEW SIDINGS","woodpecker","-0.24221219218511236","53.737135974223904","516043","428181"
"19118","HULLSTF","","HULL STEEL TERMINAL","woodpecker","-0.25304196071994134","53.74280578826969","515313","428794"
"19119","HULLKGF","","HULL DOCKS ABP 11&12 FLINER","woodpecker","-0.2476706892959244","53.73784868564276","515681","428252"
"19120","HULLCGB","","HULL COAL TERMINAL","woodpecker","-0.24723439744370876","53.737609376720435","515710","428226"
"19121","HULLKGD","","HULL KING GEORGE V DOCK","woodpecker","-0.277532182305487","53.746006634687696","513689","429111"
"19122","HULLKGG","","HULL KING GEORGE V DOCK GBRF","woodpecker","-0.2774140764200092","53.745886163417005","513698","429098"
"19123","HULLDKG","","HULL DOCK SECURITY GATES","woodpecker","-0.27171478955356276","53.74703954430271","514070","429235"
"19124","HULLBT","","HULL BULK TERMINAL","woodpecker","-0.24808333193104365","53.737985846406204","515653","428266"
"19125","HESSR49","","HESSLE ROAD SIGNAL HR49","woodpecker","-0.3594655015058141","53.76134381296739","508247","430689"
"19126","HULLBGJ","","HULL BRIDGES JN","woodpecker","-0.3110681341111547","53.75147023155652","511464","429666"
"19127","HULLSBN","","SPRING BANK NORTH JN","woodpecker","-0.3835341482597244","53.75078136583982","506687","429478"
"19128","HULL59","","HULL SIGNAL HR59","woodpecker","-0.31148648322216593","53.751665741218474","511435","429687"
"19129","HULLSBS","","SPRING BANK SOUTH JN","woodpecker","-0.39097120393638973","53.745704466834795","506210","428902"
"19130","HULLBQS","","B QUAY SIDING","woodpecker","-0.27613868398320174","53.745038053491704","513784","429006"
"19131","HULLBIO","","HULL BIOMASS LP (DBC)","woodpecker","-0.25938439901542804","53.74558736334154","514887","429094"
"19132","HULLBIG","","HULL BIOMASS GBRF","woodpecker","-0.259384282083011","53.74558915894387","514887","429094"
"19166","HULLDTG","","HULL DAIRYCOATES TLCN GBRF","woodpecker","-0.3863783667332364","53.72635614733972","506562","426757"
"19167","HULLDCT","","TILCON","woodpecker","-0.38320214284738846","53.726965616060404","506770","426829"
"19168","","","WRD DAIRYCOATES","woodpecker","-0.3803562825675356","53.72730799852808","506956","426872"
"19169","HESSLEE","","HESSLE EAST JN.","woodpecker","-0.4050339593289674","53.72286420423215","505340","426340"
"19170","HULLY","","SUBSIDIARY YARD","woodpecker","-0.41168694651771826","53.72188789716462","504903","426222"
"19171","HULLFHH","","HULL YARD","woodpecker","-0.41176325004468206","53.721879656182274","504898","426221"
"19172","HESSEJS","","HESSLE EAST JN SIDINGS","woodpecker","-0.40927863583318846","53.72215050747818","505061","426255"
"19173","HESSGBF","","HESSLE C AND W (GBRF)","openRailData","-0.3819007882840514","53.7330497961275","506840","427508"
"19174","HESS37","","HESSLE EAST JN SIG 37","woodpecker","-0.4048647538013467","53.72295314580944","505350","426351"
